##### Model Configuration #####
objective: binary:logistic
base_score: None
booster: None
callbacks: None
colsample_bylevel: None
colsample_bynode: None
colsample_bytree: None
device: cuda
early_stopping_rounds: None
enable_categorical: False
eval_metric: logloss
feature_types: None
gamma: None
grow_policy: None
importance_type: None
interaction_constraints: None
learning_rate: None
max_bin: None
max_cat_threshold: None
max_cat_to_onehot: None
max_delta_step: None
max_depth: 5
max_leaves: None
min_child_weight: None
missing: nan
monotone_constraints: None
multi_strategy: None
n_estimators: 100
n_jobs: -1
num_parallel_tree: None
random_state: None
reg_alpha: None
reg_lambda: None
sampling_method: None
scale_pos_weight: None
subsample: None
tree_method: hist
validate_parameters: None
verbosity: 0
seed: 0

##### logloss #####
Epoch 1: 0.5879491895513559
Epoch 2: 0.5716618176077454
Epoch 3: 0.5631728795556191
Epoch 4: 0.5585073081921982
Epoch 5: 0.5552665068707149
Epoch 6: 0.5525101589914244
Epoch 7: 0.5521150350618378
Epoch 8: 0.5510725600590092
Epoch 9: 0.5510137848689599
Epoch 10: 0.5499264875739317
Epoch 11: 0.5493111326966182
Epoch 12: 0.5493197986529365
Epoch 13: 0.5492362539805042
Epoch 14: 0.5492188977969574
Epoch 15: 0.5496113100956062
Epoch 16: 0.5493281523478856
Epoch 17: 0.5490936722539642
Epoch 18: 0.5491442982975522
Epoch 19: 0.5494876410611804
Epoch 20: 0.5490067586758283
Epoch 21: 0.549040222517006
Epoch 22: 0.5492052867795161
Epoch 23: 0.5491059040247669
Epoch 24: 0.5490393250894455
Epoch 25: 0.5497784988898617
Epoch 26: 0.549429572264875
Epoch 27: 0.5495870782686075
Epoch 28: 0.5496954295145069
Epoch 29: 0.5499269348008752
Epoch 30: 0.5496394440962213
Epoch 31: 0.5497805628729996
Epoch 32: 0.549733184167469
Epoch 33: 0.5497825506242248
Epoch 34: 0.5499521491553625
Epoch 35: 0.5501104896596577
Epoch 36: 0.5503927626836063
Epoch 37: 0.550140124027857
Epoch 38: 0.5508801359295721
Epoch 39: 0.5509773893944238
Epoch 40: 0.5509268938907197
Epoch 41: 0.5514893832911646
Epoch 42: 0.5511408759157022
Epoch 43: 0.5512223659072515
Epoch 44: 0.5512019349478553
Epoch 45: 0.5512236346577731
Epoch 46: 0.5517866871524817
Epoch 47: 0.5517538733428008
Epoch 48: 0.5520257313586724
Epoch 49: 0.5516944414346924
Epoch 50: 0.5518601410141007
Epoch 51: 0.5520501708658353
Epoch 52: 0.5524229960988315
Epoch 53: 0.5525712104099856
Epoch 54: 0.5527122779298579
Epoch 55: 0.5530257830402853
Epoch 56: 0.5538531782333328
Epoch 57: 0.5539065897892851
Epoch 58: 0.5546842327604378
Epoch 59: 0.5551764831061996
Epoch 60: 0.5554676660550604
Epoch 61: 0.5557800714390426
Epoch 62: 0.5556376452828434
Epoch 63: 0.5554538753327273
Epoch 64: 0.5559163809075437
Epoch 65: 0.556196136249196
Epoch 66: 0.5565989746387795
Epoch 67: 0.5565742578807618
Epoch 68: 0.5568535929628041
Epoch 69: 0.5569909330270231
Epoch 70: 0.5567927272998693
Epoch 71: 0.5569066681459107
Epoch 72: 0.5575820789426784
Epoch 73: 0.5580606765027019
Epoch 74: 0.5586117300930553
Epoch 75: 0.5591572345128324
Epoch 76: 0.5593031678573859
Epoch 77: 0.5592656921109997
Epoch 78: 0.5592919246757477
Epoch 79: 0.5598548508630815
Epoch 80: 0.559937830677014
Epoch 81: 0.559832222708
Epoch 82: 0.5596324441429507
Epoch 83: 0.5597578924325463
Epoch 84: 0.5600067230620304
Epoch 85: 0.5600523367829122
Epoch 86: 0.5604861479399251
Epoch 87: 0.5602079783006131
Epoch 88: 0.560315587388968
Epoch 89: 0.5603984580267931
Epoch 90: 0.5606701983361018
Epoch 91: 0.5611100062758336
Epoch 92: 0.5616800409143972
Epoch 93: 0.5617489170602662
Epoch 94: 0.5617816344878985
Epoch 95: 0.5617699111837455
Epoch 96: 0.5618163528391273
Epoch 97: 0.5616612039382418
Epoch 98: 0.5620365263998541
Epoch 99: 0.5626905481881377
Epoch 100: 0.5625769804396086
