##### Model Configuration #####
objective: binary:logistic
base_score: None
booster: None
callbacks: None
colsample_bylevel: None
colsample_bynode: None
colsample_bytree: None
device: cuda
early_stopping_rounds: None
enable_categorical: False
eval_metric: logloss
feature_types: None
gamma: None
grow_policy: None
importance_type: None
interaction_constraints: None
learning_rate: None
max_bin: None
max_cat_threshold: None
max_cat_to_onehot: None
max_delta_step: None
max_depth: 5
max_leaves: None
min_child_weight: None
missing: nan
monotone_constraints: None
multi_strategy: None
n_estimators: 100
n_jobs: -1
num_parallel_tree: None
random_state: None
reg_alpha: None
reg_lambda: None
sampling_method: None
scale_pos_weight: None
subsample: None
tree_method: hist
validate_parameters: None
verbosity: 0
seed: 0

##### logloss #####
Epoch 1: 0.4383500394438812
Epoch 2: 0.4072509634605443
Epoch 3: 0.3883801031624004
Epoch 4: 0.37601753914592817
Epoch 5: 0.36740420988060907
Epoch 6: 0.3600094404710736
Epoch 7: 0.3535639184833565
Epoch 8: 0.3497642105194846
Epoch 9: 0.34610065268674595
Epoch 10: 0.34216952671448336
Epoch 11: 0.34039330369782145
Epoch 12: 0.3385464642287522
Epoch 13: 0.33685995608844843
Epoch 14: 0.3358546664783309
Epoch 15: 0.3339309550710285
Epoch 16: 0.33282401199296363
Epoch 17: 0.3314740581721158
Epoch 18: 0.3301642906316049
Epoch 19: 0.32884185019452433
Epoch 20: 0.32725097320406854
Epoch 21: 0.32644054388073507
Epoch 22: 0.32613244980106204
Epoch 23: 0.3249944112512251
Epoch 24: 0.3245768671733102
Epoch 25: 0.32383229927824353
Epoch 26: 0.32320867724637364
Epoch 27: 0.32283980339151724
Epoch 28: 0.3221742661739312
Epoch 29: 0.3215232935027403
Epoch 30: 0.321388851849153
Epoch 31: 0.3211993294557415
Epoch 32: 0.3199488216158922
Epoch 33: 0.3200318157461889
Epoch 34: 0.31973459580487623
Epoch 35: 0.3184426927117219
Epoch 36: 0.3182741888027317
Epoch 37: 0.3184395612493171
Epoch 38: 0.3176946087528772
Epoch 39: 0.3172356822406462
Epoch 40: 0.3163819569581881
Epoch 41: 0.3155944514284271
Epoch 42: 0.3152973521860506
Epoch 43: 0.3149585319620239
Epoch 44: 0.31455568453997895
Epoch 45: 0.3135318238958074
Epoch 46: 0.31229945509694146
Epoch 47: 0.31215915640361613
Epoch 48: 0.3116414437517294
Epoch 49: 0.3112819720801017
Epoch 50: 0.3106182622795687
Epoch 51: 0.3105911331200062
Epoch 52: 0.3102873627451996
Epoch 53: 0.3100754721323699
Epoch 54: 0.3096803459904487
Epoch 55: 0.30949023979340823
Epoch 56: 0.3091923384924418
Epoch 57: 0.3093797333920124
Epoch 58: 0.30919098613338813
Epoch 59: 0.3091327009963899
Epoch 60: 0.3089688492899748
Epoch 61: 0.30912407042116785
Epoch 62: 0.3090781455154547
Epoch 63: 0.30842553207309586
Epoch 64: 0.3081393534853667
Epoch 65: 0.30750135822013436
Epoch 66: 0.307345313724339
Epoch 67: 0.3071649640278501
Epoch 68: 0.30662548571074366
Epoch 69: 0.3062255197322444
Epoch 70: 0.30602259686866684
Epoch 71: 0.30601429319705364
Epoch 72: 0.3062203014690601
Epoch 73: 0.3060944797358458
Epoch 74: 0.3058726444860508
Epoch 75: 0.3057176790641678
Epoch 76: 0.3057779186129556
Epoch 77: 0.30610864979395924
Epoch 78: 0.30608409996948166
Epoch 79: 0.3061930664281097
Epoch 80: 0.3062957345681488
Epoch 81: 0.3059867967715173
Epoch 82: 0.3058433000571641
Epoch 83: 0.3060264304294861
Epoch 84: 0.30612052574138293
Epoch 85: 0.3062644077978979
Epoch 86: 0.3059938671645232
Epoch 87: 0.30601465916653475
Epoch 88: 0.3059245584615514
Epoch 89: 0.30534142523064683
Epoch 90: 0.30545406183760315
Epoch 91: 0.30536926686295157
Epoch 92: 0.30536669214428847
Epoch 93: 0.3051315401742963
Epoch 94: 0.30455654321655246
Epoch 95: 0.30446443121578576
Epoch 96: 0.3042056161121725
Epoch 97: 0.30423329512802355
Epoch 98: 0.30403550829542814
Epoch 99: 0.3041425383009002
Epoch 100: 0.30421248298312287
