##### Model Configuration #####
objective: binary:logistic
base_score: None
booster: None
callbacks: None
colsample_bylevel: None
colsample_bynode: None
colsample_bytree: None
device: cuda
early_stopping_rounds: None
enable_categorical: False
eval_metric: logloss
feature_types: None
gamma: None
grow_policy: None
importance_type: None
interaction_constraints: None
learning_rate: None
max_bin: None
max_cat_threshold: None
max_cat_to_onehot: None
max_delta_step: None
max_depth: 5
max_leaves: None
min_child_weight: None
missing: nan
monotone_constraints: None
multi_strategy: None
n_estimators: 100
n_jobs: -1
num_parallel_tree: None
random_state: None
reg_alpha: None
reg_lambda: None
sampling_method: None
scale_pos_weight: None
subsample: None
tree_method: hist
validate_parameters: None
verbosity: 0
seed: 0

##### logloss #####
Epoch 1: 0.43489767696312537
Epoch 2: 0.4052962139496883
Epoch 3: 0.38684095024452014
Epoch 4: 0.3723718308122225
Epoch 5: 0.36289790528474636
Epoch 6: 0.35482555401205024
Epoch 7: 0.34891424379794456
Epoch 8: 0.34493606769469076
Epoch 9: 0.3410644242811886
Epoch 10: 0.3387347159480316
Epoch 11: 0.3365206417143488
Epoch 12: 0.3350252023183773
Epoch 13: 0.33179848146697605
Epoch 14: 0.33001380739805125
Epoch 15: 0.3289530980246912
Epoch 16: 0.3274531417503648
Epoch 17: 0.32657844480156906
Epoch 18: 0.3251411495027913
Epoch 19: 0.3244865904591987
Epoch 20: 0.3237809638123096
Epoch 21: 0.32323344883916805
Epoch 22: 0.32236921318613526
Epoch 23: 0.32157672797863357
Epoch 24: 0.32041038784914544
Epoch 25: 0.318408303135659
Epoch 26: 0.317514897776197
Epoch 27: 0.31607046647321685
Epoch 28: 0.3157383702843535
Epoch 29: 0.3153869597348754
Epoch 30: 0.3145629855036341
Epoch 31: 0.31371011951745686
Epoch 32: 0.3131526915511762
Epoch 33: 0.31205557770693193
Epoch 34: 0.31162160093772817
Epoch 35: 0.31131515358602263
Epoch 36: 0.310873792413011
Epoch 37: 0.31045857912890773
Epoch 38: 0.31012263354876946
Epoch 39: 0.31033266097988854
Epoch 40: 0.3101624364444149
Epoch 41: 0.3099640240284792
Epoch 42: 0.30985537677284175
Epoch 43: 0.30941047835675495
Epoch 44: 0.3096542725971804
Epoch 45: 0.30848677486380477
Epoch 46: 0.308703467096846
Epoch 47: 0.30768192137743805
Epoch 48: 0.3074637445883239
Epoch 49: 0.3073440859863166
Epoch 50: 0.3076963211406487
Epoch 51: 0.3079605514641886
Epoch 52: 0.3075444715649886
Epoch 53: 0.30714603979402305
Epoch 54: 0.30694225860659596
Epoch 55: 0.30709493440019275
Epoch 56: 0.3069126934320176
Epoch 57: 0.3070518638792466
Epoch 58: 0.3066598001909586
Epoch 59: 0.30623123101350885
Epoch 60: 0.30628299182333396
Epoch 61: 0.30567523697674226
Epoch 62: 0.30570311316540744
Epoch 63: 0.30598602175532447
Epoch 64: 0.3058229271533995
Epoch 65: 0.3058340896738843
Epoch 66: 0.3057240049020504
Epoch 67: 0.305554560686509
Epoch 68: 0.30546022869918177
Epoch 69: 0.30536850077843036
Epoch 70: 0.3051737448442388
Epoch 71: 0.3052482421929824
Epoch 72: 0.3055768962627281
Epoch 73: 0.30545940950572104
Epoch 74: 0.30511822061011495
Epoch 75: 0.3048195114921013
Epoch 76: 0.3047797858405932
Epoch 77: 0.3048828479054642
Epoch 78: 0.30499251630118007
Epoch 79: 0.30456400520664884
Epoch 80: 0.3044471223784967
Epoch 81: 0.3043642232960109
Epoch 82: 0.3035703069272449
Epoch 83: 0.30352658343017713
Epoch 84: 0.3035334159642817
Epoch 85: 0.30350482503997
Epoch 86: 0.3030917000294793
Epoch 87: 0.3026575915437184
Epoch 88: 0.30294506986314834
Epoch 89: 0.30289867691689637
Epoch 90: 0.3027667099290714
Epoch 91: 0.30269098031070973
Epoch 92: 0.3028464934979787
Epoch 93: 0.3030264808039279
Epoch 94: 0.30274238312970164
Epoch 95: 0.3023257947547984
Epoch 96: 0.30197624660175026
Epoch 97: 0.30220460760397
Epoch 98: 0.30258120435534663
Epoch 99: 0.3024964926569618
Epoch 100: 0.3024552892816579
