##### Model Configuration #####
objective: binary:logistic
base_score: None
booster: None
callbacks: None
colsample_bylevel: None
colsample_bynode: None
colsample_bytree: None
device: cuda
early_stopping_rounds: None
enable_categorical: False
eval_metric: logloss
feature_types: None
gamma: None
grow_policy: None
importance_type: None
interaction_constraints: None
learning_rate: None
max_bin: None
max_cat_threshold: None
max_cat_to_onehot: None
max_delta_step: None
max_depth: 5
max_leaves: None
min_child_weight: None
missing: nan
monotone_constraints: None
multi_strategy: None
n_estimators: 100
n_jobs: -1
num_parallel_tree: None
random_state: None
reg_alpha: None
reg_lambda: None
sampling_method: None
scale_pos_weight: None
subsample: None
tree_method: hist
validate_parameters: None
verbosity: 0
seed: 0

##### logloss #####
Epoch 1: 0.4488622527173631
Epoch 2: 0.42649311723805267
Epoch 3: 0.41255134266256216
Epoch 4: 0.4019774560376563
Epoch 5: 0.3952821826898563
Epoch 6: 0.39099809597705454
Epoch 7: 0.38742009410861206
Epoch 8: 0.3845433584048333
Epoch 9: 0.38158637200185264
Epoch 10: 0.3793443928559748
Epoch 11: 0.3771323360005458
Epoch 12: 0.37605365134379737
Epoch 13: 0.3746488028065219
Epoch 14: 0.37328924815779824
Epoch 15: 0.37234786318778446
Epoch 16: 0.3706833624647675
Epoch 17: 0.3701319971834351
Epoch 18: 0.36877896242987285
Epoch 19: 0.36828642997612865
Epoch 20: 0.36754184738976137
Epoch 21: 0.3666728054184023
Epoch 22: 0.3657505009241674
Epoch 23: 0.3652489611428534
Epoch 24: 0.36475635709538556
Epoch 25: 0.36450307940895504
Epoch 26: 0.36362439506641314
Epoch 27: 0.3622922718892215
Epoch 28: 0.3620256792990194
Epoch 29: 0.36198514820003186
Epoch 30: 0.361146596622896
Epoch 31: 0.36058528051852035
Epoch 32: 0.35996614752949074
Epoch 33: 0.35990872087240905
Epoch 34: 0.35915409534945714
Epoch 35: 0.3592572433260781
Epoch 36: 0.3591511097687467
Epoch 37: 0.359006870174694
Epoch 38: 0.358755070414223
Epoch 39: 0.3588464651681619
Epoch 40: 0.35872874284430234
Epoch 41: 0.35864881370690616
Epoch 42: 0.3582662283326462
Epoch 43: 0.35823124367793663
Epoch 44: 0.3580390872732534
Epoch 45: 0.35787905468605086
Epoch 46: 0.35782178311526974
Epoch 47: 0.3578459404576139
Epoch 48: 0.3577740441098593
Epoch 49: 0.3580767991208047
Epoch 50: 0.35789864454091236
Epoch 51: 0.3578917538651905
Epoch 52: 0.3577067032856566
Epoch 53: 0.3575324739012859
Epoch 54: 0.35783280823504593
Epoch 55: 0.35729011970036456
Epoch 56: 0.35720606984154335
Epoch 57: 0.3568568600658447
Epoch 58: 0.3567158820593438
Epoch 59: 0.35689460919788657
Epoch 60: 0.3572649932255398
Epoch 61: 0.3570890393805541
Epoch 62: 0.35727958000979726
Epoch 63: 0.3566399527294744
Epoch 64: 0.3569515732598105
Epoch 65: 0.35700447030611265
Epoch 66: 0.3563927960845633
Epoch 67: 0.3563465366193772
Epoch 68: 0.3566911606713724
Epoch 69: 0.35645273003798594
Epoch 70: 0.3566580892109957
Epoch 71: 0.356901792958964
Epoch 72: 0.35688150993153195
Epoch 73: 0.3569112067065606
Epoch 74: 0.3569932914196356
Epoch 75: 0.3572572855949197
Epoch 76: 0.35729551226293216
Epoch 77: 0.35745414395561137
Epoch 78: 0.35772488992337964
Epoch 79: 0.35766656363322885
Epoch 80: 0.35754376694600165
Epoch 81: 0.35747104978863403
Epoch 82: 0.35743862027181833
Epoch 83: 0.3570444548836746
Epoch 84: 0.35707553780022383
Epoch 85: 0.35692234600531625
Epoch 86: 0.35686604387949705
Epoch 87: 0.3573001813856405
Epoch 88: 0.35714950883248675
Epoch 89: 0.3568244132832878
Epoch 90: 0.35662443034190855
Epoch 91: 0.35651715456551103
Epoch 92: 0.3561823761607546
Epoch 93: 0.3561469037687468
Epoch 94: 0.3561234186337551
Epoch 95: 0.3564448623315993
Epoch 96: 0.3565963418094484
Epoch 97: 0.3567403195671024
Epoch 98: 0.3569214968012628
Epoch 99: 0.3567812129356133
Epoch 100: 0.3567413956424264
